Model,Scaler,FS Tech,FS Ratio,OV Tech,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
ETs,Standard,,60,BorderlineSMOTE,148.0000000001,18.0000000001,28.0000000001,30.0000000001,0.8915662650597692,0.8409090909087036,0.8654970760229643,0.7946428571437499,0.6249999999994792,0.8035230578269333,0.8915662650597692,0.8409090909087036,0.8654970760229643,0.7946428571423311,0.6249999999994792,0.8035230578266495,[0.21428571 0.78571429],[ 48 176],0.8915662650597691,0.8409090909087036,0.8654970760229643,0.7946428571437499,0.6249999999994792,0.8035230578269331
ETs,Standard,,60,SMOTE,156.0000000001,23.0000000001,20.0000000001,25.0000000001,0.8715083798878531,0.8863636363631974,0.8788732394361929,0.808035714286607,0.5208333333332466,0.7931228606614193,0.8715083798878531,0.8863636363631974,0.8788732394361929,0.8080357142851643,0.5208333333332466,0.7931228606611308,[0.21428571 0.78571429],[ 48 176],0.8715083798878531,0.8863636363631973,0.8788732394361929,0.808035714286607,0.5208333333332466,0.7931228606614193
ETs,Standard,,60,SMOTE,162.0000000001,19.0000000001,14.0000000001,29.0000000001,0.8950276243089558,0.9204545454540677,0.9075630252096274,0.8526785714294641,0.6041666666662326,0.8359780866136696,0.8950276243089558,0.9204545454540677,0.9075630252096274,0.8526785714279417,0.6041666666662326,0.835978086613365,[0.21428571 0.78571429],[ 48 176],0.8950276243089557,0.9204545454540677,0.9075630252096273,0.8526785714294641,0.6041666666662326,0.8359780866136696
ETs,Standard,,100,BorderlineSMOTE,156.0000000001,26.0000000001,20.0000000001,22.0000000001,0.8571428571424647,0.8863636363631974,0.8715083798878531,0.7946428571437499,0.45833333333350695,0.7735982127741544,0.8571428571424647,0.8863636363631974,0.8715083798878531,0.7946428571423311,0.45833333333350695,0.7735982127738706,[0.21428571 0.78571429],[ 48 176],0.8571428571424647,0.8863636363631973,0.871508379887853,0.7946428571437499,0.4583333333335069,0.7735982127741543
ETs,Robust,,100,BorderlineSMOTE,160.0000000001,26.0000000001,16.0000000001,22.0000000001,0.8602150537630536,0.9090909090904443,0.8839779005520619,0.8125000000008927,0.45833333333350695,0.7848234393479919,0.8602150537630536,0.9090909090904443,0.8839779005520619,0.812499999999442,0.45833333333350695,0.7848234393477018,[0.21428571 0.78571429],[ 48 176],0.8602150537630536,0.9090909090904443,0.8839779005520619,0.8125000000008927,0.4583333333335069,0.7848234393479918
ETs,Robust,,100,BorderlineSMOTE,155.0000000001,25.0000000001,21.0000000001,23.0000000001,0.8611111111107099,0.8806818181813857,0.8707865168535162,0.7946428571437499,0.47916666666675345,0.777277793991223,0.8611111111107099,0.8806818181813857,0.8707865168535162,0.7946428571423311,0.47916666666675345,0.7772777939909392,[0.21428571 0.78571429],[ 48 176],0.8611111111107099,0.8806818181813856,0.8707865168535159,0.7946428571437499,0.47916666666675345,0.777277793991223
MLP,Standard,RFE,60,BorderlineSMOTE,143.0000000001,20.0000000001,33.0000000001,28.0000000001,0.8773006134964696,0.812499999999645,0.843657817108739,0.7633928571437499,0.5833333333329861,0.7760369242163179,0.8773006134964696,0.812499999999645,0.843657817108739,0.7633928571423868,0.5833333333329861,0.7760369242160453,[0.21428571 0.78571429],[ 48 176],0.8773006134964696,0.812499999999645,0.843657817108739,0.7633928571437499,0.5833333333329861,0.7760369242163179
ETs,Standard,,100,BorderlineSMOTE,151.0000000001,24.0000000001,25.0000000001,24.0000000001,0.8628571428567282,0.8579545454541387,0.8603988603984497,0.7812500000008927,0.5,0.7724921097420419,0.8628571428567282,0.8579545454541387,0.8603988603984497,0.7812499999994978,0.5,0.7724921097417629,[0.21428571 0.78571429],[ 48 176],0.8628571428567282,0.8579545454541387,0.8603988603984497,0.7812500000008927,0.5,0.7724921097420419
ETs,Standard,,40,BorderlineSMOTE,161.0000000001,22.0000000001,15.0000000001,26.0000000001,0.8797814207646123,0.914772727272256,0.8969359331471901,0.8348214285723213,0.5416666666664931,0.8135956352845746,0.8797814207646123,0.914772727272256,0.8969359331471901,0.8348214285708307,0.5416666666664931,0.8135956352842765,[0.21428571 0.78571429],[ 48 176],0.8797814207646123,0.914772727272256,0.8969359331471901,0.8348214285723213,0.5416666666664931,0.8135956352845746
ETs,Standard,,40,BorderlineSMOTE,155.0000000001,25.0000000001,21.0000000001,23.0000000001,0.8611111111107099,0.8806818181813857,0.8707865168535162,0.7946428571437499,0.47916666666675345,0.777277793991223,0.8611111111107099,0.8806818181813857,0.8707865168535162,0.7946428571423311,0.47916666666675345,0.7772777939909392,[0.21428571 0.78571429],[ 48 176],0.8611111111107099,0.8806818181813856,0.8707865168535159,0.7946428571437499,0.47916666666675345,0.777277793991223
