Model,Scaler,FS Tech,FS Ratio,OV Tech,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
SGD,QT,MI,60,ADASYN,92.0000000001,9.0000000001,94.0000000001,43.0000000001,0.9108910891080972,0.4946236559139843,0.6411149825782005,0.5672268907571428,0.8269230769218195,0.6881559390558489,0.9108910891080972,0.4946236559139843,0.6411149825782005,0.5672268907561895,0.8269230769218195,0.6881559390556582,[0.21848739 0.78151261],[ 52 186],0.9108910891080972,0.4946236559139843,0.6411149825782005,0.5672268907571428,0.8269230769218195,0.6881559390558489
SGD,QT,MI,80,ADASYN,115.0000000001,11.0000000001,71.0000000001,41.0000000001,0.9126984126977576,0.6182795698923459,0.737179487179183,0.6554621848747899,0.788461538460429,0.742416238620901,0.9126984126977576,0.6182795698923459,0.737179487179183,0.6554621848736883,0.788461538460429,0.7424162386206807,[0.21848739 0.78151261],[ 52 186],0.9126984126977576,0.6182795698923459,0.737179487179183,0.6554621848747899,0.788461538460429,0.742416238620901
RF,MaxAbs,,80,,176.0000000001,36.0000000001,10.0000000001,16.0000000001,0.8301886792449715,0.9462365591393052,0.8844221105523774,0.8067226890764705,0.3076923076930473,0.7550524691412344,0.8301886792449715,0.9462365591393052,0.8844221105523774,0.8067226890751148,0.3076923076930473,0.7550524691409632,[0.21848739 0.78151261],[ 52 186],0.8301886792449715,0.9462365591393052,0.8844221105523774,0.8067226890764705,0.3076923076930473,0.7550524691412344
RF,MinMax,,70,,179.0000000001,32.0000000001,7.0000000001,20.0000000001,0.848341232227158,0.9623655913973523,0.9017632241809554,0.8361344537823528,0.38461538461582834,0.7866439772407294,0.848341232227158,0.9623655913973523,0.9017632241809554,0.8361344537809478,0.38461538461582834,0.7866439772404484,[0.21848739 0.78151261],[ 52 186],0.848341232227158,0.9623655913973523,0.9017632241809554,0.8361344537823528,0.38461538461582834,0.7866439772407294
RF,Robust,ANOVA,60,ADASYN,147.0000000001,22.0000000001,39.0000000001,30.0000000001,0.8698224852066629,0.7903225806448492,0.8281690140841372,0.7436974789924369,0.5769230769227811,0.7617869271701736,0.8698224852066629,0.7903225806448492,0.8281690140841372,0.7436974789911871,0.5769230769227811,0.7617869271699236,[0.21848739 0.78151261],[ 52 186],0.8698224852066629,0.7903225806448492,0.8281690140841372,0.7436974789924369,0.5769230769227811,0.7617869271701736
RF,MinMax,,50,BorderlineSMOTE,147.0000000001,21.0000000001,39.0000000001,31.0000000001,0.8749999999995536,0.7903225806448492,0.8305084745758977,0.7478991596647058,0.5961538461534763,0.7679768122076964,0.8749999999995536,0.7903225806448492,0.8305084745758977,0.747899159663449,0.5961538461534763,0.7679768122074451,[0.21848739 0.78151261],[ 52 186],0.8749999999995535,0.7903225806448492,0.8305084745758977,0.7478991596647058,0.5961538461534763,0.7679768122076964
RF,MaxAbs,,50,BorderlineSMOTE,141.0000000001,23.0000000001,45.0000000001,29.0000000001,0.859756097560537,0.7580645161287548,0.8057142857139362,0.7142857142865545,0.5576923076920858,0.7391025842763737,0.859756097560537,0.7580645161287548,0.8057142857139362,0.7142857142853541,0.5576923076920858,0.7391025842761336,[0.21848739 0.78151261],[ 52 186],0.859756097560537,0.7580645161287548,0.8057142857139362,0.7142857142865545,0.5576923076920858,0.7391025842763737
RF,MaxAbs,ANOVA,50,ADASYN,144.0000000001,24.0000000001,42.0000000001,28.0000000001,0.857142857142432,0.774193548386802,0.8135593220335441,0.7226890756310923,0.5384615384613906,0.7412092683310522,0.857142857142432,0.774193548386802,0.8135593220335441,0.7226890756298778,0.5384615384613906,0.7412092683308092,[0.21848739 0.78151261],[ 52 186],0.857142857142432,0.774193548386802,0.8135593220335441,0.7226890756310923,0.5384615384613906,0.7412092683310522
RF,Robust,ANOVA,50,BorderlineSMOTE,140.0000000001,25.0000000001,46.0000000001,27.0000000001,0.8484848484844262,0.7526881720427391,0.7977207977204585,0.7016806722697478,0.5192307692306952,0.7239610519496134,0.8484848484844262,0.7526881720427391,0.7977207977204585,0.7016806722685687,0.5192307692306952,0.7239610519493775,[0.21848739 0.78151261],[ 52 186],0.8484848484844261,0.752688172042739,0.7977207977204585,0.7016806722697478,0.5192307692306952,0.7239610519496134
RF,MinMax,ANOVA,50,BorderlineSMOTE,132.0000000001,20.0000000001,54.0000000001,32.0000000001,0.8684210526310943,0.7096774193546133,0.7810650887570638,0.689075630252941,0.6153846153841716,0.7327247612759769,0.8684210526310943,0.7096774193546133,0.7810650887570638,0.6890756302517831,0.6153846153841716,0.7327247612757452,[0.21848739 0.78151261],[ 52 186],0.8684210526310943,0.7096774193546133,0.7810650887570638,0.689075630252941,0.6153846153841716,0.7327247612759769
RF,MaxAbs,,70,BorderlineSMOTE,137.0000000001,22.0000000001,49.0000000001,30.0000000001,0.8616352201253313,0.7365591397846919,0.7942028985503836,0.7016806722697478,0.5769230769227811,0.7342002015305871,0.8616352201253313,0.7365591397846919,0.7942028985503836,0.7016806722685687,0.5769230769227811,0.7342002015303513,[0.21848739 0.78151261],[ 52 186],0.8616352201253313,0.7365591397846919,0.7942028985503836,0.7016806722697478,0.5769230769227811,0.7342002015305871
RF,MaxAbs,,70,BorderlineSMOTE,153.0000000001,23.0000000001,33.0000000001,29.0000000001,0.8693181818177622,0.8225806451609435,0.8453038674029335,0.7647058823537815,0.5576923076920858,0.7719201768855013,0.8693181818177622,0.8225806451609435,0.8453038674029335,0.7647058823524964,0.5576923076920858,0.7719201768852442,[0.21848739 0.78151261],[ 52 186],0.8693181818177622,0.8225806451609434,0.8453038674029334,0.7647058823537815,0.5576923076920858,0.7719201768855013
RF,MaxAbs,,70,BorderlineSMOTE,143.0000000001,25.0000000001,43.0000000001,27.0000000001,0.8511904761900582,0.7688172043007863,0.8079096045194262,0.7142857142865545,0.5192307692306952,0.7322867537055041,0.8511904761900582,0.7688172043007863,0.8079096045194262,0.7142857142853541,0.5192307692306952,0.732286753705264,[0.21848739 0.78151261],[ 52 186],0.8511904761900582,0.7688172043007863,0.8079096045194262,0.7142857142865545,0.5192307692306952,0.7322867537055041
MLP,MaxAbs,,50,BorderlineSMOTE,119.0000000001,14.0000000001,67.0000000001,38.0000000001,0.8947368421046695,0.6397849462364088,0.7460815047018856,0.6596638655470588,0.7307692307683432,0.7342072778716733,0.8947368421046695,0.6397849462364088,0.7460815047018856,0.6596638655459501,0.7307692307683432,0.7342072778714515,[0.21848739 0.78151261],[ 52 186],0.8947368421046695,0.6397849462364088,0.7460815047018856,0.6596638655470588,0.7307692307683433,0.7342072778716734
MLP,MaxAbs,,70,BorderlineSMOTE,129.0000000001,18.0000000001,57.0000000001,34.0000000001,0.8775510204076497,0.6935483870965661,0.7747747747744448,0.6848739495806722,0.6538461538455621,0.7369188571409789,0.8775510204076497,0.6935483870965661,0.7747747747744448,0.6848739495795213,0.6538461538455621,0.7369188571407488,[0.21848739 0.78151261],[ 52 186],0.8775510204076495,0.6935483870965661,0.7747747747744448,0.6848739495806722,0.6538461538455621,0.7369188571409789
MLP,MaxAbs,,50,BorderlineSMOTE,124.0000000001,21.0000000001,62.0000000001,31.0000000001,0.8551724137926136,0.6666666666664874,0.7492447129906353,0.651260504202521,0.5961538461534763,0.7036996287611468,0.8551724137926136,0.6666666666664874,0.7492447129906353,0.6512605042014264,0.5961538461534763,0.7036996287609278,[0.21848739 0.78151261],[ 52 186],0.8551724137926136,0.6666666666664874,0.7492447129906353,0.651260504202521,0.5961538461534763,0.7036996287611468
MLP,MaxAbs,,50,BorderlineSMOTE,131.0000000001,17.0000000001,55.0000000001,35.0000000001,0.8851351351346147,0.7043010752685975,0.7844311377242102,0.6974789915974788,0.6730769230762574,0.7488846525602317,0.8851351351346147,0.7043010752685975,0.7844311377242102,0.6974789915963068,0.6730769230762574,0.7488846525599973,[0.21848739 0.78151261],[ 52 186],0.8851351351346148,0.7043010752685975,0.7844311377242104,0.6974789915974788,0.6730769230762574,0.7488846525602317
MLP,MaxAbs,,10,BorderlineSMOTE,144.0000000001,19.0000000001,42.0000000001,33.0000000001,0.8834355828216155,0.774193548386802,0.8252148997130945,0.7436974789924369,0.6346153846148669,0.7722313789057631,0.8834355828216155,0.774193548386802,0.8252148997130945,0.7436974789911871,0.6346153846148669,0.7722313789055132,[0.21848739 0.78151261],[ 52 186],0.8834355828216155,0.774193548386802,0.8252148997130945,0.7436974789924369,0.6346153846148669,0.7722313789057631
MLP,MaxAbs,,70,,182.0000000001,39.0000000001,4.0000000001,13.0000000001,0.8235294117644131,0.9784946236553995,0.8943488943485068,0.8193277310932772,0.2500000000009615,0.7531401321725115,0.8235294117644131,0.9784946236553995,0.8943488943485068,0.8193277310919004,0.2500000000009615,0.7531401321722362,[0.21848739 0.78151261],[ 52 186],0.8235294117644131,0.9784946236553995,0.8943488943485068,0.8193277310932772,0.2500000000009615,0.7531401321725115
MLP,MaxAbs,,70,BorderlineSMOTE,122.0000000001,13.0000000001,64.0000000001,39.0000000001,0.9037037037031056,0.655913978494456,0.7601246105915761,0.6764705882361345,0.7499999999990384,0.7492425762048621,0.9037037037031056,0.655913978494456,0.7601246105915761,0.6764705882349975,0.7499999999990384,0.7492425762046347,[0.21848739 0.78151261],[ 52 186],0.9037037037031055,0.655913978494456,0.7601246105915762,0.6764705882361345,0.7499999999990384,0.7492425762048621
MLP,MaxAbs,,70,BorderlineSMOTE,133.0000000001,19.0000000001,53.0000000001,33.0000000001,0.8749999999995066,0.715053763440629,0.7869822485203704,0.6974789915974788,0.6346153846148669,0.7418260776345703,0.8749999999995066,0.715053763440629,0.7869822485203704,0.6974789915963068,0.6346153846148669,0.7418260776343358,[0.21848739 0.78151261],[ 52 186],0.8749999999995066,0.715053763440629,0.7869822485203704,0.6974789915974788,0.6346153846148669,0.7418260776345703
MLP,MaxAbs,,70,BorderlineSMOTE,130.0000000001,17.0000000001,56.0000000001,35.0000000001,0.8843537414960758,0.6989247311825818,0.7807807807804436,0.6932773109252099,0.6730769230762574,0.7460826974921136,0.8843537414960758,0.6989247311825818,0.7807807807804436,0.693277310924045,0.6730769230762574,0.7460826974918806,[0.21848739 0.78151261],[ 52 186],0.8843537414960758,0.6989247311825818,0.7807807807804436,0.6932773109252099,0.6730769230762574,0.7460826974921136
MLP,Standard,,10,BorderlineSMOTE,121.0000000001,17.0000000001,65.0000000001,35.0000000001,0.8768115942023524,0.6505376344084403,0.7469135802466088,0.6554621848747899,0.6730769230762574,0.7205603833616896,0.8768115942023524,0.6505376344084403,0.7469135802466088,0.6554621848736883,0.6730769230762574,0.7205603833614693,[0.21848739 0.78151261],[ 52 186],0.8768115942023524,0.6505376344084403,0.7469135802466088,0.6554621848747899,0.6730769230762574,0.7205603833616896
MLP,Standard,,70,BorderlineSMOTE,128.0000000001,14.0000000001,58.0000000001,38.0000000001,0.90140845070366,0.6881720430105503,0.7804878048777067,0.6974789915974788,0.7307692307683432,0.7596633041915479,0.90140845070366,0.6881720430105503,0.7804878048777067,0.6974789915963068,0.7307692307683432,0.7596633041913134,[0.21848739 0.78151261],[ 52 186],0.90140845070366,0.6881720430105503,0.7804878048777067,0.6974789915974788,0.7307692307683433,0.7596633041915479
MLP,Robust,,70,BorderlineSMOTE,122.0000000001,18.0000000001,64.0000000001,34.0000000001,0.8714285714280408,0.655913978494456,0.7484662576684067,0.6554621848747899,0.6538461538455621,0.717023429262251,0.8714285714280408,0.655913978494456,0.7484662576684067,0.6554621848736883,0.6538461538455621,0.7170234292620308,[0.21848739 0.78151261],[ 52 186],0.8714285714280408,0.655913978494456,0.7484662576684067,0.6554621848747899,0.6538461538455621,0.717023429262251
MLP,Standard,,70,BorderlineSMOTE,140.0000000001,13.0000000001,46.0000000001,39.0000000001,0.9150326797380196,0.7526881720427391,0.8259587020645122,0.7521008403369747,0.7499999999990384,0.7991560788362568,0.9150326797380196,0.7526881720427391,0.8259587020645122,0.7521008403357108,0.7499999999990384,0.799156078836004,[0.21848739 0.78151261],[ 52 186],0.9150326797380196,0.752688172042739,0.8259587020645122,0.7521008403369747,0.7499999999990384,0.7991560788362568
MLP,Robust,,10,SVMSMOTE,134.0000000001,15.0000000001,52.0000000001,37.0000000001,0.8993288590598667,0.7204301075266447,0.7999999999996419,0.7184873949588234,0.7115384615376479,0.769956964616525,0.8993288590598667,0.7204301075266447,0.7999999999996419,0.718487394957616,0.7115384615376479,0.7699569646162834,[0.21848739 0.78151261],[ 52 186],0.8993288590598667,0.7204301075266447,0.7999999999996419,0.7184873949588234,0.7115384615376479,0.769956964616525
MLP,Standard,,30,SVMSMOTE,141.0000000001,17.0000000001,45.0000000001,35.0000000001,0.8924050632906426,0.7580645161287548,0.8197674418600933,0.739495798320168,0.6730769230762574,0.7765619485351832,0.8924050632906426,0.7580645161287548,0.8197674418600933,0.7394957983189253,0.6730769230762574,0.7765619485349348,[0.21848739 0.78151261],[ 52 186],0.8924050632906426,0.7580645161287548,0.8197674418600933,0.739495798320168,0.6730769230762574,0.7765619485351832
MLP,Standard,,30,SVMSMOTE,143.0000000001,19.0000000001,43.0000000001,33.0000000001,0.8827160493822436,0.7688172043007863,0.8218390804594002,0.739495798320168,0.6346153846148669,0.7694967034154929,0.8827160493822436,0.7688172043007863,0.8218390804594002,0.7394957983189253,0.6346153846148669,0.7694967034152445,[0.21848739 0.78151261],[ 52 186],0.8827160493822436,0.7688172043007863,0.8218390804594002,0.739495798320168,0.6346153846148669,0.7694967034154929
AB,MaxAbs,,30,SVMSMOTE,152.0000000001,31.0000000001,34.0000000001,21.0000000001,0.8306010928958136,0.8172043010749278,0.8238482384820339,0.7268907563033612,0.40384615384652367,0.7204781085205321,0.8306010928958136,0.8172043010749278,0.8238482384820339,0.7268907563021397,0.40384615384652367,0.7204781085202877,[0.21848739 0.78151261],[ 52 186],0.8306010928958136,0.8172043010749278,0.8238482384820339,0.7268907563033612,0.40384615384652367,0.7204781085205321
AB,Standard,,30,SVMSMOTE,137.0000000001,17.0000000001,49.0000000001,35.0000000001,0.8896103896098837,0.7365591397846919,0.8058823529408167,0.7226890756310923,0.6730769230762574,0.7655635762085484,0.8896103896098837,0.7365591397846919,0.8058823529408167,0.7226890756298778,0.6730769230762574,0.7655635762083055,[0.21848739 0.78151261],[ 52 186],0.8896103896098837,0.7365591397846919,0.8058823529408167,0.7226890756310923,0.6730769230762574,0.7655635762085484
AB,MaxAbs,,30,SVMSMOTE,144.0000000001,24.0000000001,42.0000000001,28.0000000001,0.857142857142432,0.774193548386802,0.8135593220335441,0.7226890756310923,0.5384615384613906,0.7412092683310522,0.857142857142432,0.774193548386802,0.8135593220335441,0.7226890756298778,0.5384615384613906,0.7412092683308092,[0.21848739 0.78151261],[ 52 186],0.857142857142432,0.774193548386802,0.8135593220335441,0.7226890756310923,0.5384615384613906,0.7412092683310522
AB,MaxAbs,,70,SVMSMOTE,145.0000000001,20.0000000001,41.0000000001,32.0000000001,0.8787878787874197,0.7795698924728177,0.8262108262104544,0.7436974789924369,0.6153846153841716,0.7687301383694601,0.8787878787874197,0.7795698924728177,0.8262108262104544,0.7436974789911871,0.6153846153841716,0.7687301383692102,[0.21848739 0.78151261],[ 52 186],0.8787878787874197,0.7795698924728177,0.8262108262104544,0.7436974789924369,0.6153846153841716,0.7687301383694601
AB,MaxAbs,,70,SVMSMOTE,134.0000000001,26.0000000001,52.0000000001,26.0000000001,0.8374999999995781,0.7204301075266447,0.7745664739881218,0.6722689075638655,0.5,0.700953097815642,0.8374999999995781,0.7204301075266447,0.7745664739881218,0.6722689075627357,0.5,0.700953097815416,[0.21848739 0.78151261],[ 52 186],0.8374999999995781,0.7204301075266447,0.7745664739881218,0.6722689075638655,0.5,0.700953097815642
RF,MaxAbs,,70,SVMSMOTE,150.0000000001,25.0000000001,36.0000000001,27.0000000001,0.857142857142449,0.8064516129028964,0.8310249307475558,0.7436974789924369,0.5192307692306952,0.7515095298032067,0.857142857142449,0.8064516129028964,0.8310249307475558,0.7436974789911871,0.5192307692306952,0.7515095298029568,[0.21848739 0.78151261],[ 52 186],0.857142857142449,0.8064516129028964,0.8310249307475558,0.7436974789924369,0.5192307692306952,0.7515095298032067
AB,MaxAbs,,70,SVMSMOTE,144.0000000001,22.0000000001,42.0000000001,30.0000000001,0.8674698795176297,0.774193548386802,0.8181818181814566,0.7310924369756302,0.5769230769227811,0.7535721519968599,0.8674698795176297,0.774193548386802,0.8181818181814566,0.7310924369744016,0.5769230769227811,0.7535721519966142,[0.21848739 0.78151261],[ 52 186],0.8674698795176297,0.774193548386802,0.8181818181814566,0.7310924369756302,0.5769230769227811,0.7535721519968599
AB,MaxAbs,,70,SVMSMOTE,154.0000000001,19.0000000001,32.0000000001,33.0000000001,0.8901734104041733,0.8279569892469593,0.857938718662554,0.7857142857151259,0.6346153846148669,0.7992797577287358,0.8901734104041733,0.8279569892469593,0.857938718662554,0.7857142857138055,0.6346153846148669,0.7992797577284717,[0.21848739 0.78151261],[ 52 186],0.8901734104041733,0.8279569892469593,0.857938718662554,0.7857142857151259,0.6346153846148669,0.7992797577287358
AB,MaxAbs,,70,SVMSMOTE,140.0000000001,19.0000000001,46.0000000001,33.0000000001,0.8805031446536095,0.7526881720427391,0.8115942028981894,0.7268907563033612,0.6346153846148669,0.7612583321025532,0.8805031446536095,0.7526881720427391,0.8115942028981894,0.7268907563021397,0.6346153846148669,0.7612583321023089,[0.21848739 0.78151261],[ 52 186],0.8805031446536096,0.752688172042739,0.8115942028981894,0.7268907563033612,0.6346153846148669,0.7612583321025532
AB,MaxAbs,,70,SVMSMOTE,136.0000000001,19.0000000001,50.0000000001,33.0000000001,0.8774193548382228,0.7311827956986762,0.7976539589439324,0.7100840336142856,0.6346153846148669,0.7501911055419968,0.8774193548382228,0.7311827956986762,0.7976539589439324,0.7100840336130924,0.6346153846148669,0.7501911055417582,[0.21848739 0.78151261],[ 52 186],0.8774193548382228,0.7311827956986763,0.7976539589439325,0.7100840336142856,0.6346153846148669,0.7501911055419968
RF,MaxAbs,,70,SVMSMOTE,148.0000000001,26.0000000001,38.0000000001,26.0000000001,0.8505747126432752,0.7956989247308649,0.8222222222218644,0.7310924369756302,0.5,0.739917659314327,0.8505747126432752,0.7956989247308649,0.8222222222218644,0.7310924369744016,0.5,0.7399176593140812,[0.21848739 0.78151261],[ 52 186],0.8505747126432752,0.7956989247308649,0.8222222222218644,0.7310924369756302,0.5,0.739917659314327
RF,MaxAbs,,70,SVMSMOTE,138.0000000001,27.0000000001,48.0000000001,25.0000000001,0.8363636363632287,0.7419354838707076,0.78632478632446,0.6848739495806722,0.4807692307693047,0.7060534173816746,0.8363636363632287,0.7419354838707076,0.78632478632446,0.6848739495795213,0.4807692307693047,0.7060534173814444,[0.21848739 0.78151261],[ 52 186],0.8363636363632287,0.7419354838707077,0.7863247863244602,0.6848739495806722,0.4807692307693047,0.7060534173816746
RF,MaxAbs,,70,SVMSMOTE,156.0000000001,26.0000000001,30.0000000001,26.0000000001,0.8571428571424647,0.8387096774189907,0.8478260869561437,0.7647058823537815,0.5,0.7616769007742761,0.8571428571424647,0.8387096774189907,0.8478260869561437,0.7647058823524964,0.5,0.7616769007740191,[0.21848739 0.78151261],[ 52 186],0.8571428571424647,0.8387096774189907,0.8478260869561437,0.7647058823537815,0.5,0.7616769007742761
RF,MinMax,,70,BorderlineSMOTE,150.0000000001,24.0000000001,36.0000000001,28.0000000001,0.8620689655168252,0.8064516129028964,0.833333333332963,0.7478991596647058,0.5384615384613906,0.7576429219757561,0.8620689655168252,0.8064516129028964,0.833333333332963,0.747899159663449,0.5384615384613906,0.7576429219755048,[0.21848739 0.78151261],[ 52 186],0.8620689655168252,0.8064516129028964,0.833333333332963,0.7478991596647058,0.5384615384613906,0.7576429219757561
RF,MaxAbs,,70,BorderlineSMOTE,146.0000000001,26.0000000001,40.0000000001,26.0000000001,0.84883720930192,0.7849462365588334,0.815642458100206,0.7226890756310923,0.5,0.7344229959184103,0.84883720930192,0.7849462365588334,0.815642458100206,0.7226890756298778,0.5,0.7344229959181674,[0.21848739 0.78151261],[ 52 186],0.84883720930192,0.7849462365588334,0.815642458100206,0.7226890756310923,0.5,0.7344229959184103
RF,MinMax,,70,BorderlineSMOTE,138.0000000001,21.0000000001,48.0000000001,31.0000000001,0.8679245283014241,0.7419354838707076,0.7999999999996522,0.7100840336142856,0.5961538461534763,0.7432195783879092,0.8679245283014241,0.7419354838707076,0.7999999999996522,0.7100840336130924,0.5961538461534763,0.7432195783876705,[0.21848739 0.78151261],[ 52 186],0.8679245283014241,0.7419354838707077,0.7999999999996523,0.7100840336142856,0.5961538461534763,0.7432195783879092
RF,MinMax,,70,BorderlineSMOTE,150.0000000001,24.0000000001,36.0000000001,28.0000000001,0.8620689655168252,0.8064516129028964,0.833333333332963,0.7478991596647058,0.5384615384613906,0.7576429219757561,0.8620689655168252,0.8064516129028964,0.833333333332963,0.747899159663449,0.5384615384613906,0.7576429219755048,[0.21848739 0.78151261],[ 52 186],0.8620689655168252,0.8064516129028964,0.833333333332963,0.7478991596647058,0.5384615384613906,0.7576429219757561
RF,MaxAbs,,90,BorderlineSMOTE,142.0000000001,25.0000000001,44.0000000001,27.0000000001,0.8502994011971853,0.7634408602147705,0.8045325779033377,0.7100840336142856,0.5192307692306952,0.729517528432055,0.8502994011971853,0.7634408602147705,0.8045325779033377,0.7100840336130924,0.5192307692306952,0.7295175284318163,[0.21848739 0.78151261],[ 52 186],0.8502994011971853,0.7634408602147705,0.8045325779033377,0.7100840336142856,0.5192307692306952,0.729517528432055
RF,MinMax,,90,BorderlineSMOTE,143.0000000001,23.0000000001,43.0000000001,29.0000000001,0.8614457831320947,0.7688172043007863,0.8124999999996451,0.7226890756310923,0.5576923076920858,0.7446288741511409,0.8614457831320947,0.7688172043007863,0.8124999999996451,0.7226890756298778,0.5576923076920858,0.744628874150898,[0.21848739 0.78151261],[ 52 186],0.8614457831320947,0.7688172043007863,0.8124999999996451,0.7226890756310923,0.5576923076920858,0.7446288741511409
RF,MaxAbs,,90,BorderlineSMOTE,144.0000000001,21.0000000001,42.0000000001,31.0000000001,0.872727272726821,0.774193548386802,0.8205128205124553,0.7352941176478991,0.5961538461534763,0.7597763210854908,0.872727272726821,0.774193548386802,0.8205128205124553,0.7352941176466634,0.5961538461534763,0.7597763210852436,[0.21848739 0.78151261],[ 52 186],0.872727272726821,0.774193548386802,0.8205128205124553,0.7352941176478991,0.5961538461534763,0.7597763210854908
RF,MinMax,,90,BorderlineSMOTE,143.0000000001,21.0000000001,43.0000000001,31.0000000001,0.8719512195117416,0.7688172043007863,0.8171428571424948,0.7310924369756302,0.5961538461534763,0.7570315128168258,0.8719512195117416,0.7688172043007863,0.8171428571424948,0.7310924369744016,0.5961538461534763,0.7570315128165801,[0.21848739 0.78151261],[ 52 186],0.8719512195117416,0.7688172043007863,0.8171428571424948,0.7310924369756302,0.5961538461534763,0.7570315128168258
RF,MaxAbs,,90,BorderlineSMOTE,133.0000000001,16.0000000001,53.0000000001,36.0000000001,0.8926174496639026,0.715053763440629,0.7940298507459176,0.7100840336142856,0.6923076923069527,0.7608185579543376,0.8926174496639026,0.715053763440629,0.7940298507459176,0.7100840336130924,0.6923076923069527,0.7608185579540989,[0.21848739 0.78151261],[ 52 186],0.8926174496639026,0.715053763440629,0.7940298507459176,0.7100840336142856,0.6923076923069527,0.7608185579543376
RF,MinMax,,90,BorderlineSMOTE,151.0000000001,28.0000000001,35.0000000001,24.0000000001,0.8435754189940295,0.8118279569889121,0.8273972602736138,0.7352941176478991,0.46153846153860945,0.7359266430886129,0.8435754189940295,0.8118279569889121,0.8273972602736138,0.7352941176466634,0.46153846153860945,0.7359266430883656,[0.21848739 0.78151261],[ 52 186],0.8435754189940295,0.8118279569889122,0.8273972602736138,0.7352941176478991,0.46153846153860945,0.7359266430886129
KNN,MinMax,,90,BorderlineSMOTE,125.0000000001,16.0000000001,61.0000000001,36.0000000001,0.8865248226944872,0.6720430107525032,0.7645259938834684,0.6764705882361345,0.6923076923069527,0.7383744215747092,0.8865248226944872,0.6720430107525032,0.7645259938834684,0.6764705882349975,0.6923076923069527,0.7383744215744817,[0.21848739 0.78151261],[ 52 186],0.8865248226944872,0.6720430107525033,0.7645259938834684,0.6764705882361345,0.6923076923069527,0.7383744215747092
KNN,MaxAbs,,90,BorderlineSMOTE,134.0000000001,17.0000000001,52.0000000001,35.0000000001,0.8874172185425333,0.7204301075266447,0.7952522255189375,0.7100840336142856,0.6730769230762574,0.7572521016557318,0.8874172185425333,0.7204301075266447,0.7952522255189375,0.7100840336130924,0.6730769230762574,0.757252101655493,[0.21848739 0.78151261],[ 52 186],0.8874172185425333,0.7204301075266447,0.7952522255189375,0.7100840336142856,0.6730769230762574,0.7572521016557318
KNN,MaxAbs,,90,BorderlineSMOTE,121.0000000001,19.0000000001,65.0000000001,33.0000000001,0.8642857142851939,0.6505376344084403,0.7423312883432609,0.6470588235302521,0.6346153846148669,0.7077657690364029,0.8642857142851939,0.6505376344084403,0.7423312883432609,0.6470588235291646,0.6346153846148669,0.7077657690361853,[0.21848739 0.78151261],[ 52 186],0.8642857142851939,0.6505376344084403,0.7423312883432609,0.6470588235302521,0.6346153846148669,0.7077657690364029
KNN,MaxAbs,,100,BorderlineSMOTE,134.0000000001,20.0000000001,52.0000000001,32.0000000001,0.8701298701293895,0.7204301075266447,0.788235294117308,0.6974789915974788,0.6153846153841716,0.7383317757509985,0.8701298701293895,0.7204301075266447,0.788235294117308,0.6974789915963068,0.6153846153841716,0.738331775750764,[0.21848739 0.78151261],[ 52 186],0.8701298701293895,0.7204301075266447,0.788235294117308,0.6974789915974788,0.6153846153841716,0.7383317757509985
KNN,MaxAbs,,90,BorderlineSMOTE,127.0000000001,21.0000000001,59.0000000001,31.0000000001,0.8581081081076242,0.6827956989245346,0.7604790419158557,0.6638655462193277,0.5961538461534763,0.7122804482641637,0.8581081081076242,0.6827956989245346,0.7604790419158557,0.663865546218212,0.5961538461534763,0.7122804482639405,[0.21848739 0.78151261],[ 52 186],0.8581081081076242,0.6827956989245345,0.7604790419158558,0.6638655462193277,0.5961538461534763,0.7122804482641637
KNN,MaxAbs,,90,BorderlineSMOTE,130.0000000001,31.0000000001,56.0000000001,21.0000000001,0.8074534161486865,0.6989247311825818,0.7492795389046119,0.6344537815134452,0.40384615384652367,0.6587915243191698,0.8074534161486865,0.6989247311825818,0.7492795389046119,0.6344537815123791,0.40384615384652367,0.6587915243189565,[0.21848739 0.78151261],[ 52 186],0.8074534161486865,0.6989247311825818,0.7492795389046119,0.6344537815134452,0.40384615384652367,0.6587915243191698
KNN,MinMax,,90,BorderlineSMOTE,132.0000000001,18.0000000001,54.0000000001,34.0000000001,0.8799999999994934,0.7096774193546133,0.7857142857139457,0.6974789915974788,0.6538461538455621,0.7453433701022187,0.8799999999994934,0.7096774193546133,0.7857142857139457,0.6974789915963068,0.6538461538455621,0.7453433701019843,[0.21848739 0.78151261],[ 52 186],0.8799999999994934,0.7096774193546133,0.7857142857139457,0.6974789915974788,0.6538461538455621,0.7453433701022187
KNN,MaxAbs,,60,BorderlineSMOTE,120.0000000001,19.0000000001,66.0000000001,33.0000000001,0.8633093525174629,0.6451612903224245,0.738461538461245,0.6428571428579832,0.6346153846148669,0.7048809417547965,0.8633093525174629,0.6451612903224245,0.738461538461245,0.6428571428569028,0.6346153846148669,0.7048809417545804,[0.21848739 0.78151261],[ 52 186],0.8633093525174629,0.6451612903224245,0.738461538461245,0.6428571428579832,0.6346153846148669,0.7048809417547965
