Model,Scaler,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
ETs,MinMax,176.0000000001,29.0000000001,10.0000000001,23.0000000001,0.8585365853655039,0.9462365591393052,0.9002557544752939,0.8361344537823528,0.4423076923079142,0.796694209014074,0.8585365853655039,0.9462365591393052,0.9002557544752939,0.8361344537809478,0.4423076923079142,0.796694209013793,[0.21848739 0.78151261],[ 52 186],0.8585365853655039,0.9462365591393052,0.9002557544752939,0.8361344537823528,0.4423076923079142,0.796694209014074
ETs,Robust,172.0000000001,31.0000000001,14.0000000001,21.0000000001,0.8472906403937466,0.9247311827952422,0.8843187660664429,0.8109243697487394,0.40384615384652367,0.774222222570139,0.8472906403937466,0.9247311827952422,0.8843187660664429,0.8109243697473767,0.40384615384652367,0.7742222225698664,[0.21848739 0.78151261],[ 52 186],0.8472906403937466,0.9247311827952422,0.8843187660664429,0.8109243697487394,0.40384615384652367,0.774222222570139
ETs,MaxAbs,171.0000000001,25.0000000001,15.0000000001,27.0000000001,0.8724489795914567,0.9193548387092265,0.8952879581147694,0.831932773110084,0.5192307692306952,0.8076510637512463,0.8724489795914567,0.9193548387092265,0.8952879581147694,0.8319327731086859,0.5192307692306952,0.8076510637509667,[0.21848739 0.78151261],[ 52 186],0.8724489795914567,0.9193548387092265,0.8952879581147694,0.831932773110084,0.5192307692306952,0.8076510637512463
ETs,QT,176.0000000001,29.0000000001,10.0000000001,23.0000000001,0.8585365853655039,0.9462365591393052,0.9002557544752939,0.8361344537823528,0.4423076923079142,0.796694209014074,0.8585365853655039,0.9462365591393052,0.9002557544752939,0.8361344537809478,0.4423076923079142,0.796694209013793,[0.21848739 0.78151261],[ 52 186],0.8585365853655039,0.9462365591393052,0.9002557544752939,0.8361344537823528,0.4423076923079142,0.796694209014074
SGD,Normalizer,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
SGD,Standard,182.0000000001,35.0000000001,4.0000000001,17.0000000001,0.8387096774190427,0.9784946236553995,0.9032258064512128,0.8361344537823528,0.32692307692374256,0.7766975276463501,0.8387096774190427,0.9784946236553995,0.9032258064512128,0.8361344537809478,0.32692307692374256,0.7766975276460691,[0.21848739 0.78151261],[ 52 186],0.8387096774190428,0.9784946236553995,0.9032258064512128,0.8361344537823528,0.32692307692374256,0.7766975276463501
SGD,MinMax,183.0000000001,27.0000000001,3.0000000001,25.0000000001,0.8714285714282177,0.9838709677414152,0.9242424242419958,0.873949579832773,0.4807692307693047,0.8268521548027413,0.8714285714282177,0.9838709677414152,0.9242424242419958,0.8739495798313044,0.4807692307693047,0.8268521548024476,[0.21848739 0.78151261],[ 52 186],0.8714285714282177,0.9838709677414152,0.9242424242419958,0.873949579832773,0.4807692307693047,0.8268521548027413
SGD,Robust,169.0000000001,28.0000000001,17.0000000001,24.0000000001,0.8578680203042053,0.9086021505371951,0.8825065274147442,0.8109243697487394,0.46153846153860945,0.7842879059086987,0.8578680203042053,0.9086021505371951,0.8825065274147442,0.8109243697473767,0.46153846153860945,0.7842879059084262,[0.21848739 0.78151261],[ 52 186],0.8578680203042053,0.9086021505371951,0.8825065274147442,0.8109243697487394,0.46153846153860945,0.7842879059086987
SGD,MaxAbs,184.0000000001,45.0000000001,2.0000000001,7.0000000001,0.8034934497813944,0.989247311827431,0.8867469879514345,0.8025210084042016,0.13461538461678993,0.7233248285162504,0.8034934497813944,0.989247311827431,0.8867469879514345,0.802521008402853,0.13461538461678993,0.7233248285159807,[0.21848739 0.78151261],[ 52 186],0.8034934497813944,0.989247311827431,0.8867469879514345,0.8025210084042016,0.13461538461678993,0.7233248285162504
SGD,QT,182.0000000001,37.0000000001,4.0000000001,15.0000000001,0.8310502283102,0.9784946236553995,0.8987654320983716,0.8277310924378151,0.28846153846235206,0.7649005829928277,0.8310502283102,0.9784946236553995,0.8987654320983716,0.8277310924364241,0.28846153846235206,0.7649005829925495,[0.21848739 0.78151261],[ 52 186],0.8310502283102,0.9784946236553995,0.8987654320983716,0.8277310924378151,0.28846153846235206,0.7649005829928277
