Model,Scaler,FS Tech,FS Ratio,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
RF,Standard,ANOVA,80,167.0000000001,37.0000000001,19.0000000001,15.0000000001,0.8186274509800798,0.8978494623651636,0.8564102564098908,0.7647058823537815,0.28846153846235206,0.7252109181142534,0.8186274509800798,0.8978494623651636,0.8564102564098908,0.7647058823524964,0.28846153846235206,0.7252109181139964,[0.21848739 0.78151261],[ 52 186],0.8186274509800798,0.8978494623651636,0.8564102564098908,0.7647058823537815,0.28846153846235206,0.7252109181142534
RF,Standard,ANOVA,50,168.0000000001,38.0000000001,18.0000000001,14.0000000001,0.8155339805822179,0.9032258064511793,0.8571428571424926,0.7647058823537815,0.2692307692316568,0.7219678591522656,0.8155339805822179,0.9032258064511793,0.8571428571424926,0.7647058823524964,0.2692307692316568,0.7219678591520086,[0.21848739 0.78151261],[ 52 186],0.8155339805822179,0.9032258064511793,0.8571428571424926,0.7647058823537815,0.2692307692316568,0.7219678591522656
RF,Standard,ANOVA,70,177.0000000001,37.0000000001,9.0000000001,15.0000000001,0.827102803738012,0.9516129032253209,0.884999999999615,0.8067226890764705,0.28846153846235206,0.751779986900354,0.827102803738012,0.9516129032253209,0.884999999999615,0.8067226890751148,0.28846153846235206,0.7517799869000829,[0.21848739 0.78151261],[ 52 186],0.827102803738012,0.9516129032253209,0.884999999999615,0.8067226890764705,0.28846153846235206,0.751779986900354
RF,Standard,ANOVA,20,141.0000000001,33.0000000001,45.0000000001,19.0000000001,0.8103448275858502,0.7580645161287548,0.7833333333330185,0.6722689075638655,0.36538461538513306,0.6778792399993244,0.8103448275858502,0.7580645161287548,0.7833333333330185,0.6722689075627357,0.36538461538513306,0.6778792399990985,[0.21848739 0.78151261],[ 52 186],0.8103448275858502,0.7580645161287548,0.7833333333330185,0.6722689075638655,0.36538461538513306,0.6778792399993244
RF,Standard,ANOVA,40,163.0000000001,37.0000000001,23.0000000001,15.0000000001,0.8149999999996851,0.8763440860211008,0.8445595854918709,0.7478991596647058,0.28846153846235206,0.7144528739279429,0.8149999999996851,0.8763440860211008,0.8445595854918709,0.747899159663449,0.28846153846235206,0.7144528739276915,[0.21848739 0.78151261],[ 52 186],0.8149999999996851,0.8763440860211008,0.8445595854918709,0.7478991596647058,0.28846153846235206,0.7144528739279429
RF,Standard,ANOVA,30,172.0000000001,33.0000000001,14.0000000001,19.0000000001,0.8390243902435717,0.9247311827952422,0.8797953964190488,0.8025210084042016,0.36538461538513306,0.7622913186494394,0.8390243902435717,0.9247311827952422,0.8797953964190488,0.802521008402853,0.36538461538513306,0.7622913186491698,[0.21848739 0.78151261],[ 52 186],0.8390243902435717,0.9247311827952422,0.8797953964190488,0.8025210084042016,0.36538461538513306,0.7622913186494394
RF,Standard,ANOVA,60,173.0000000001,34.0000000001,13.0000000001,18.0000000001,0.835748792270207,0.930107526881258,0.8804071246815466,0.8025210084042016,0.34615384615443784,0.7589876596783302,0.835748792270207,0.930107526881258,0.8804071246815466,0.802521008402853,0.34615384615443784,0.7589876596780605,[0.21848739 0.78151261],[ 52 186],0.8357487922702072,0.930107526881258,0.8804071246815467,0.8025210084042016,0.34615384615443784,0.7589876596783303
RF,MaxAbs,PCA,90,161.0000000001,23.0000000001,25.0000000001,29.0000000001,0.8749999999995924,0.8655913978490694,0.8702702702698701,0.7983193277319327,0.5576923076920858,0.79337466070851,0.8749999999995924,0.8655913978490694,0.8702702702698701,0.7983193277305911,0.5576923076920858,0.7933746607082418,[0.21848739 0.78151261],[ 52 186],0.8749999999995924,0.8655913978490694,0.8702702702698701,0.7983193277319327,0.5576923076920858,0.79337466070851
RF,MaxAbs,PCA,80,170.0000000001,37.0000000001,16.0000000001,15.0000000001,0.8212560386470327,0.9139784946232108,0.8651399491090432,0.7773109243705881,0.28846153846235206,0.7332293890424453,0.8212560386470327,0.9139784946232108,0.8651399491090432,0.7773109243692818,0.28846153846235206,0.7332293890421842,[0.21848739 0.78151261],[ 52 186],0.8212560386470327,0.9139784946232108,0.8651399491090432,0.7773109243705881,0.28846153846235206,0.7332293890424453
RF,MaxAbs,PCA,50,167.0000000001,37.0000000001,19.0000000001,15.0000000001,0.8186274509800798,0.8978494623651636,0.8564102564098908,0.7647058823537815,0.28846153846235206,0.7252109181142534,0.8186274509800798,0.8978494623651636,0.8564102564098908,0.7647058823524964,0.28846153846235206,0.7252109181139964,[0.21848739 0.78151261],[ 52 186],0.8186274509800798,0.8978494623651636,0.8564102564098908,0.7647058823537815,0.28846153846235206,0.7252109181142534
